estaca;area;esfuerzo;size;distancia;mata;cueva;ano;mes ;dia;semana;cant_obs
25;35,2006;1;1;2;1;0;2021;11;4;1;3
25;35,2006;1;1;3;1;0;2021;11;4;1;2
25;35,2006;1;2;4;1;1;2021;11;4;1;2
25;35,2006;1;4;7;4;0;2021;11;4;1;1
25;35,2006;1;2;8;2;0;2021;11;4;1;3
25;35,2006;1;2;9;1;1;2021;11;3;1;2
25;35,2006;1;2;10;2;0;2021;11;3;1;3
25;35,2006;1;6;11;5;1;2021;11;3;1;3
25;35,2006;1;7;12;5;2;2021;11;3;1;3
25;35,2006;1;8;13;6;2;2021;11;3;1;1
25;35,2006;1;4;14;2;2;2021;11;3;1;1
25;35,2006;1;10;15;6;4;2021;11;3;1;1
25;35,2006;1;16;16;12;4;2021;11;3;1;0
25;35,2006;1;14;17;9;5;2021;11;3;1;0
25;35,2006;1;12;18;5;7;2021;11;3;1;2
25;35,2006;1;9;19;5;4;2021;11;3;1;3
25;35,2006;1;10;20;9;1;2021;11;3;1;2
26;35,2006;1;3;4;3;0;2021;11;3;1;1
26;35,2006;1;3;5;2;1;2021;11;3;1;2
26;35,2006;1;1;6;0;1;2021;11;4;1;3
26;35,2006;1;5;7;4;1;2021;11;4;1;3
26;35,2006;1;8;8;6;2;2021;11;4;1;3
26;35,2006;1;4;9;3;1;2021;11;4;1;3
26;35,2006;1;4;10;3;1;2021;11;4;1;3
26;35,2006;1;2;11;1;1;2021;11;4;1;3
26;35,2006;1;2;12;1;1;2021;11;4;1;3
26;35,2006;1;1;14;0;1;2021;11;4;1;3
26;35,2006;1;4;16;2;2;2021;11;4;1;3
26;35,2006;1;3;17;2;1;2021;11;4;1;3
26;35,2006;1;2;18;0;2;2021;11;4;1;3
26;35,2006;1;3;19;1;2;2021;11;4;1;3
26;35,2006;1;9;20;4;5;2021;11;4;1;3
27;35,2006;1;2;4;2;0;2021;11;4;1;3
27;35,2006;1;4;5;4;0;2021;11;4;1;3
27;35,2006;1;4;6;4;0;2021;11;4;1;6
27;35,2006;1;5;7;5;0;2021;11;4;1;3
27;35,2006;1;6;8;6;0;2021;11;4;1;3
27;35,2006;1;10;9;10;0;2021;11;4;1;2
27;35,2006;1;5;10;5;0;2021;11;4;1;2
27;35,2006;1;4;11;4;0;2021;11;4;1;3
27;35,2006;1;5;12;5;0;2021;11;4;1;3
27;35,2006;1;4;13;4;0;2021;11;4;1;2
27;35,2006;1;15;14;14;1;2021;11;4;1;2
27;35,2006;1;20;15;16;4;2021;11;4;1;1
27;35,2006;1;18;16;14;4;2021;11;3;1;1
27;35,2006;1;20;17;15;5;2021;11;4;1;3
27;35,2006;1;14;18;11;3;2021;11;3;1;2
27;35,2006;1;14;19;11;3;2021;11;3;1;3
27;35,2006;1;25;20;18;7;2021;11;3;1;3
28;35,2006;1;2;3;0;2;2021;11;3;1;3
28;35,2006;1;7;4;1;6;2021;11;3;1;1
28;35,2006;1;6;5;0;6;2021;11;3;1;1
28;35,2006;1;8;6;1;7;2021;11;3;1;1
28;35,2006;1;11;7;5;6;2021;11;3;1;0
28;35,2006;1;10;8;1;9;2021;11;3;1;0
28;35,2006;1;7;9;0;7;2021;11;3;1;2
28;35,2006;1;4;10;1;3;2021;11;3;1;3
28;35,2006;1;3;11;1;2;2021;11;3;1;2
28;35,2006;1;8;12;1;7;2021;11;3;1;1
28;35,2006;1;11;13;2;9;2021;11;3;1;4
28;35,2006;1;10;14;4;6;2021;11;3;1;2
28;35,2006;1;8;15;5;3;2021;11;4;1;3
28;35,2006;1;5;16;2;3;2021;11;4;1;3
28;35,2006;1;14;17;7;7;2021;11;4;1;3
28;35,2006;1;6;18;0;6;2021;11;4;1;3
28;35,2006;1;10;19;4;6;2021;11;4;1;3
28;35,2006;1;12;20;0;12;2021;11;4;1;3
29;35,2006;1;2;8;2;0;2021;11;4;1;3
29;35,2006;1;5;9;5;0;2021;11;4;1;3
29;35,2006;1;5;10;3;2;2021;11;4;1;3
29;35,2006;1;12;11;4;8;2021;11;4;1;3
29;35,2006;1;15;12;13;2;2021;11;4;1;3
29;35,2006;1;11;13;8;3;2021;11;4;1;3
29;35,2006;1;4;14;4;0;2021;11;4;1;3
29;35,2006;1;10;15;6;4;2021;11;4;1;3
29;35,2006;1;11;16;10;1;2021;11;4;1;6
29;35,2006;1;24;17;20;4;2021;11;4;1;3
29;35,2006;1;9;18;7;2;2021;11;4;1;3
29;35,2006;1;15;19;15;0;2021;11;4;1;2
29;35,2006;1;12;20;11;1;2021;11;4;1;2
30;35,2006;1;3;3;3;0;2021;11;4;1;3
30;35,2006;1;2;5;1;1;2021;11;4;1;3
30;35,2006;1;5;6;4;1;2021;11;4;1;2
30;35,2006;1;5;7;3;2;2021;11;4;1;2
30;35,2006;1;7;8;6;1;2021;11;4;1;1
30;35,2006;1;14;9;9;5;2021;11;4;1;3
30;35,2006;1;17;10;12;5;2021;11;3;1;2
30;35,2006;1;12;11;9;3;2021;11;3;1;3
30;35,2006;1;10;12;3;7;2021;11;3;1;3
30;35,2006;1;6;13;0;6;2021;11;3;1;3
30;35,2006;1;6;14;0;6;2021;11;3;1;1
30;35,2006;1;14;15;2;12;2021;11;3;1;1
30;35,2006;1;21;16;6;15;2021;11;3;1;0
30;35,2006;1;20;17;12;8;2021;11;3;1;0
30;35,2006;1;24;18;14;10;2021;11;3;1;2
30;35,2006;1;21;19;9;12;2021;11;3;1;3
30;35,2006;1;24;20;14;10;2021;11;3;1;2
31;35,2006;1;9;5;9;0;2021;11;3;1;1
31;35,2006;1;5;6;5;0;2021;11;3;1;4
31;35,2006;1;6;7;5;1;2021;11;3;1;2
31;35,2006;1;15;8;13;2;2021;11;4;1;3
31;35,2006;1;15;9;10;5;2021;11;4;1;3
31;35,2006;1;7;10;3;4;2021;11;4;1;3
31;35,2006;1;20;11;4;16;2021;11;4;1;3
31;35,2006;1;13;12;7;6;2021;11;4;1;3
31;35,2006;1;16;13;16;0;2021;11;4;1;3
31;35,2006;1;12;14;10;2;2021;11;4;1;3
31;35,2006;1;19;15;15;4;2021;11;4;1;3
31;35,2006;1;21;16;17;4;2021;11;4;1;3
31;35,2006;1;13;17;11;2;2021;11;4;1;3
31;35,2006;1;10;18;5;5;2021;11;4;1;3
31;35,2006;1;10;19;8;2;2021;11;4;1;3
31;35,2006;1;8;20;3;5;2021;11;4;1;3
32;35,2006;1;2;7;0;2;2021;11;4;1;3
32;35,2006;1;4;8;2;2;2021;11;4;1;3
32;35,2006;1;4;9;3;1;2021;11;4;1;6
32;35,2006;1;7;10;6;1;2021;11;4;1;3
32;35,2006;1;11;11;5;6;2021;11;4;1;3
32;35,2006;1;12;12;6;6;2021;11;4;1;2
32;35,2006;1;13;13;8;5;2021;11;4;1;2
32;35,2006;1;8;14;6;2;2021;11;4;1;3
32;35,2006;1;17;15;16;1;2021;11;4;1;3
32;35,2006;1;10;16;9;1;2021;11;4;1;2
32;35,2006;1;8;17;5;3;2021;11;4;1;2
32;35,2006;1;11;18;10;1;2021;11;4;1;1
32;35,2006;1;9;19;4;5;2021;11;3;1;1
32;35,2006;1;7;20;3;4;2021;11;4;1;3
33;35,2006;1;1;5;1;0;2021;11;3;1;2
33;35,2006;1;1;6;0;1;2021;11;3;1;3
33;35,2006;1;3;7;0;3;2021;11;3;1;3
33;35,2006;1;2;8;1;1;2021;11;3;1;3
33;35,2006;1;2;9;1;1;2021;11;3;1;1
33;35,2006;1;1;10;1;0;2021;11;3;1;1
33;35,2006;1;2;11;1;1;2021;11;3;1;0
33;35,2006;1;3;12;0;3;2021;11;3;1;0
33;35,2006;1;2;13;0;2;2021;11;3;1;2
33;35,2006;1;2;14;1;1;2021;11;3;1;3
33;35,2006;1;1;17;1;0;2021;11;3;1;2
33;35,2006;1;1;18;1;0;2021;11;3;1;1
34;35,2006;1;3;3;0;3;2021;11;3;1;4
34;35,2006;1;1;4;0;1;2021;11;3;1;2
34;35,2006;1;6;5;1;5;2021;11;4;1;3
34;35,2006;1;5;6;0;5;2021;11;4;1;3
34;35,2006;1;7;7;4;3;2021;11;4;1;3
34;35,2006;1;15;8;6;9;2021;11;4;1;3
34;35,2006;1;6;9;2;4;2021;11;4;1;3
34;35,2006;1;13;10;2;11;2021;11;4;1;3
34;35,2006;1;15;11;4;11;2021;11;4;1;3
34;35,2006;1;11;12;4;7;2021;11;4;1;3
34;35,2006;1;17;13;6;11;2021;11;4;1;3
34;35,2006;1;8;14;2;6;2021;11;4;1;3
34;35,2006;1;23;15;8;15;2021;11;4;1;3
34;35,2006;1;16;16;5;11;2021;11;4;1;3
34;35,2006;1;16;17;7;9;2021;11;4;1;3
34;35,2006;1;27;18;8;19;2021;11;4;1;3
34;35,2006;1;12;19;7;5;2021;11;4;1;3
34;35,2006;1;24;20;9;15;2021;11;4;1;6
35;35,2006;1;1;1;0;1;2021;11;4;1;3
35;35,2006;1;2;3;0;2;2021;11;4;1;3
35;35,2006;1;4;4;1;3;2021;11;4;1;2
35;35,2006;1;1;5;1;0;2021;11;4;1;2
35;35,2006;1;7;6;2;5;2021;11;4;1;3
35;35,2006;1;4;7;0;4;2021;11;4;1;3
35;35,2006;1;6;8;2;4;2021;11;4;1;2
35;35,2006;1;9;9;5;4;2021;11;4;1;2
35;35,2006;1;6;10;1;5;2021;11;4;1;1
35;35,2006;1;6;11;2;4;2021;11;3;1;1
35;35,2006;1;3;12;0;3;2021;11;4;1;3
35;35,2006;1;14;13;1;13;2021;11;3;1;2
35;35,2006;1;10;14;2;8;2021;11;3;1;3
35;35,2006;1;8;15;1;7;2021;11;3;1;3
35;35,2006;1;22;16;7;15;2021;11;3;1;3
35;35,2006;1;13;17;5;8;2021;11;3;1;1
35;35,2006;1;17;18;4;13;2021;11;3;1;1
35;35,2006;1;17;19;5;12;2021;11;3;1;1
35;35,2006;1;12;20;1;11;2021;11;3;1;0
36;35,2006;1;1;3;1;0;2021;11;3;1;0
36;35,2006;1;2;4;2;0;2021;11;3;1;2
36;35,2006;1;1;5;0;1;2021;11;3;1;3
36;35,2006;1;3;6;3;0;2021;11;3;1;2
36;35,2006;1;4;7;4;0;2021;11;3;1;1
36;35,2006;1;5;8;5;0;2021;11;3;1;4
36;35,2006;1;8;9;7;1;2021;11;3;1;2
36;35,2006;1;16;10;13;3;2021;11;4;1;3
36;35,2006;1;27;11;25;2;2021;11;4;1;3
36;35,2006;1;24;12;22;2;2021;11;4;1;3
36;35,2006;1;28;13;25;3;2021;11;4;1;3
36;35,2006;1;17;14;14;3;2021;11;4;1;3
36;35,2006;1;34;15;30;4;2021;11;4;1;3
36;35,2006;1;30;16;28;2;2021;11;4;1;3
36;35,2006;1;29;17;28;1;2021;11;4;1;3
36;35,2006;1;20;18;20;0;2021;11;4;1;3
36;35,2006;1;16;19;16;0;2021;11;4;1;3
36;35,2006;1;16;20;13;3;2021;11;4;1;3
37;35,2006;1;2;3;1;1;2021;11;4;1;3
37;35,2006;1;4;4;3;1;2021;11;4;1;3
37;35,2006;1;3;5;2;1;2021;11;4;1;3
37;35,2006;1;4;6;0;4;2021;11;4;1;3
37;35,2006;1;5;7;3;2;2021;11;4;1;6
37;35,2006;1;6;8;2;4;2021;11;4;1;3
37;35,2006;1;8;9;2;6;2021;11;4;1;3
37;35,2006;1;9;10;5;4;2021;11;4;1;2
37;35,2006;1;6;11;2;4;2021;11;4;1;2
37;35,2006;1;6;12;1;5;2021;11;4;1;3
37;35,2006;1;6;13;0;6;2021;11;4;1;3
37;35,2006;1;3;14;0;3;2021;11;4;1;2
37;35,2006;1;6;15;5;1;2021;11;4;1;2
37;35,2006;1;7;16;4;3;2021;11;4;1;1
37;35,2006;1;9;17;5;4;2021;11;3;1;1
37;35,2006;1;11;18;5;6;2021;11;4;1;3
37;35,2006;1;13;19;12;1;2021;11;3;1;2
37;35,2006;1;27;20;16;11;2021;11;3;1;3
38;35,2006;1;3;3;2;1;2021;11;3;1;3
38;35,2006;1;5;4;3;2;2021;11;3;1;3
38;35,2006;1;6;5;2;4;2021;11;3;1;1
38;35,2006;1;8;6;5;3;2021;11;3;1;1
38;35,2006;1;7;7;6;1;2021;11;3;1;1
38;35,2006;1;6;8;4;2;2021;11;3;1;0
38;35,2006;1;12;9;11;1;2021;11;3;1;0
38;35,2006;1;14;10;8;6;2021;11;3;1;2
38;35,2006;1;11;11;8;3;2021;11;3;1;3
38;35,2006;1;16;12;12;4;2021;11;3;1;2
38;35,2006;1;10;13;8;2;2021;11;3;1;1
38;35,2006;1;24;14;22;2;2021;11;3;1;4
38;35,2006;1;15;15;13;2;2021;11;3;1;2
38;35,2006;1;9;16;7;2;2021;11;4;1;3
38;35,2006;1;6;17;6;0;2021;11;4;1;3
38;35,2006;1;9;18;8;1;2021;11;4;1;3
38;35,2006;1;14;19;10;4;2021;11;4;1;3
38;35,2006;1;11;20;10;1;2021;11;4;1;3
39;35,2006;1;1;5;1;0;2021;11;4;1;3
39;35,2006;1;3;6;3;0;2021;11;4;1;3
39;35,2006;1;1;7;0;1;2021;11;4;1;3
39;35,2006;1;7;8;1;6;2021;11;4;1;3
39;35,2006;1;5;9;2;3;2021;11;4;1;3
39;35,2006;1;9;10;5;4;2021;11;4;1;3
39;35,2006;1;10;11;5;5;2021;11;4;1;3
39;35,2006;1;16;12;7;9;2021;11;4;1;3
39;35,2006;1;30;13;9;21;2021;11;4;1;3
39;35,2006;1;21;14;10;11;2021;11;4;1;3
39;35,2006;1;31;15;17;14;2021;11;4;1;6
39;35,2006;1;25;16;9;16;2021;11;4;1;3
39;35,2006;1;29;17;14;15;2021;11;4;1;3
39;35,2006;1;32;18;23;9;2021;11;4;1;2
39;35,2006;1;20;19;13;7;2021;11;4;1;2
39;35,2006;1;28;20;14;14;2021;11;4;1;3
40;35,2006;1;1;2;0;1;2021;11;4;1;3
40;35,2006;1;2;4;1;1;2021;11;4;1;2
40;35,2006;1;3;5;3;0;2021;11;4;1;2
40;35,2006;1;2;6;2;0;2021;11;4;1;1
40;35,2006;1;2;7;1;1;2021;11;3;1;1
40;35,2006;1;4;8;3;1;2021;11;4;1;3
40;35,2006;1;8;9;6;2;2021;11;3;1;2
40;35,2006;1;7;10;5;2;2021;11;3;1;3
40;35,2006;1;12;11;9;3;2021;11;3;1;3
40;35,2006;1;15;12;11;4;2021;11;3;1;3
40;35,2006;1;17;13;9;8;2021;11;3;1;1
40;35,2006;1;17;14;12;5;2021;11;3;1;1
40;35,2006;1;6;15;6;0;2021;11;3;1;0
40;35,2006;1;7;16;6;1;2021;11;3;1;0
40;35,2006;1;6;17;6;0;2021;11;3;1;2
40;35,2006;1;16;18;14;2;2021;11;3;1;3
40;35,2006;1;15;19;11;4;2021;11;3;1;2
40;35,2006;1;14;20;11;3;2021;11;3;1;1
41;35,2006;1;2;5;0;2;2021;11;3;1;2
41;35,2006;1;1;10;1;0;2021;11;4;1;3
41;35,2006;1;1;14;0;1;2021;11;4;1;3
41;35,2006;1;1;15;1;0;2021;11;4;1;3
41;35,2006;1;1;16;1;0;2021;11;4;1;3
41;35,2006;1;2;17;2;0;2021;11;4;1;3
41;35,2006;1;5;18;5;0;2021;11;4;1;3
41;35,2006;1;3;20;1;2;2021;11;4;1;3
42;35,2006;1;0;21;0;0;2021;11;4;1;3
43;35,2006;1;2;2;0;2;2021;11;4;1;3
43;35,2006;1;2;3;0;2;2021;11;4;1;3
43;35,2006;1;3;4;0;3;2021;11;4;1;3
43;35,2006;1;3;5;0;3;2021;11;4;1;3
43;35,2006;1;6;6;1;5;2021;11;4;1;3
43;35,2006;1;3;7;1;2;2021;11;4;1;3
43;35,2006;1;3;8;2;1;2021;11;4;1;3
43;35,2006;1;2;9;1;1;2021;11;4;1;6
43;35,2006;1;7;10;3;4;2021;11;4;1;3
43;35,2006;1;6;11;2;4;2021;11;4;1;3
43;35,2006;1;6;12;3;3;2021;11;4;1;2
43;35,2006;1;6;13;0;6;2021;11;4;1;2
43;35,2006;1;18;14;9;9;2021;11;4;1;3
43;35,2006;1;12;15;5;7;2021;11;4;1;3
43;35,2006;1;8;16;2;6;2021;11;4;1;2
43;35,2006;1;7;17;2;5;2021;11;4;1;2
43;35,2006;1;7;18;1;6;2021;11;4;1;1
43;35,2006;1;7;19;2;5;2021;11;3;1;1
43;35,2006;1;8;20;2;6;2021;11;4;1;3
44;35,2006;1;6;5;6;0;2021;11;3;1;2
44;35,2006;1;8;6;8;0;2021;11;3;1;3
44;35,2006;1;12;7;12;0;2021;11;3;1;3
44;35,2006;1;22;8;22;0;2021;11;3;1;3
44;35,2006;1;22;9;22;0;2021;11;3;1;1
44;35,2006;1;21;10;21;0;2021;11;3;1;1
44;35,2006;1;15;11;15;0;2021;11;3;1;0
44;35,2006;1;13;12;12;1;2021;11;3;1;0
44;35,2006;1;7;13;7;0;2021;11;3;1;2
44;35,2006;1;8;14;8;0;2021;11;3;1;3
44;35,2006;1;15;15;15;0;2021;11;3;1;2
44;35,2006;1;15;16;14;1;2021;11;3;1;1
44;35,2006;1;31;17;31;0;2021;11;3;1;4
44;35,2006;1;25;18;24;1;2021;11;3;1;2
44;35,2006;1;15;19;14;1;2021;11;4;1;3
44;35,2006;1;11;20;10;1;2021;11;4;1;3
1;41,8421;1;0;1;0;0;2022;10;25;4;2
1;41,8421;1;1;2;1;0;2022;10;25;4;2
1;41,8421;1;1;3;0;1;2022;10;25;4;2
1;41,8421;1;3;4;1;2;2022;10;25;4;2
1;41,8421;1;1;5;0;1;2022;10;25;4;2
1;41,8421;1;8;6;1;7;2022;10;25;4;2
1;41,8421;1;1;7;1;0;2022;10;25;4;2
2;41,8421;1;1;2;0;1;2022;10;25;4;2
2;41,8421;1;6;3;0;6;2022;10;25;4;2
2;41,8421;1;7;4;3;4;2022;10;25;4;2
2;41,8421;1;6;5;4;2;2022;10;25;4;2
2;41,8421;1;6;6;3;3;2022;10;25;4;2
2;41,8421;1;7;7;3;4;2022;10;25;4;2
2;41,8421;1;5;8;1;4;2022;10;25;4;2
2;41,8421;1;8;9;4;4;2022;10;25;4;2
2;41,8421;1;9;10;4;5;2022;10;25;4;2
2;41,8421;1;8;11;2;6;2022;10;25;4;2
2;41,8421;1;3;12;3;0;2022;10;25;4;2
2;41,8421;1;2;13;0;2;2022;10;25;4;2
2;41,8421;1;3;14;1;2;2022;10;25;4;2
2;41,8421;1;3;15;3;0;2022;10;25;4;2
2;41,8421;1;7;16;5;2;2022;10;25;4;2
2;41,8421;1;4;17;2;2;2022;10;25;4;2
2;41,8421;1;8;18;6;2;2022;10;25;4;2
2;41,8421;1;9;19;4;5;2022;10;25;4;2
2;41,8421;1;9;20;4;5;2022;10;25;4;2
3;41,8421;1;2;2;0;2;2022;10;25;4;3
3;41,8421;1;2;3;0;2;2022;10;25;4;3
3;41,8421;1;3;4;0;3;2022;10;25;4;3
3;41,8421;1;5;5;0;5;2022;10;25;4;3
3;41,8421;1;6;6;1;5;2022;10;25;4;3
3;41,8421;1;7;7;3;4;2022;10;25;4;3
3;41,8421;1;16;8;3;13;2022;10;25;4;3
3;41,8421;1;12;9;6;6;2022;10;25;4;3
3;41,8421;1;11;10;7;4;2022;10;25;4;3
3;41,8421;1;18;11;6;12;2022;10;25;4;3
3;41,8421;1;15;12;9;6;2022;10;25;4;3
3;41,8421;1;15;13;9;6;2022;10;25;4;3
3;41,8421;1;17;14;8;9;2022;10;25;4;3
3;41,8421;1;19;15;3;16;2022;10;25;4;3
3;41,8421;1;10;16;3;7;2022;10;25;4;3
3;41,8421;1;15;17;7;8;2022;10;25;4;3
3;41,8421;1;14;18;4;10;2022;10;25;4;3
3;41,8421;1;20;19;12;8;2022;10;25;4;3
3;41,8421;1;17;20;9;8;2022;10;25;4;3
4;41,8421;1;1;2;1;0;2022;10;25;4;4
4;41,8421;1;1;3;0;1;2022;10;25;4;4
4;41,8421;1;3;4;1;2;2022;10;25;4;4
4;41,8421;1;1;5;0;1;2022;10;25;4;4
4;41,8421;1;8;6;1;7;2022;10;25;4;4
4;41,8421;1;4;7;1;3;2022;10;25;4;4
4;41,8421;1;3;8;0;3;2022;10;25;4;4
4;41,8421;1;3;9;0;3;2022;10;25;4;4
4;41,8421;1;4;10;1;3;2022;10;25;4;4
4;41,8421;1;10;11;3;7;2022;10;25;4;4
4;41,8421;1;11;12;2;9;2022;10;25;4;4
4;41,8421;1;3;13;1;2;2022;10;25;4;4
4;41,8421;1;3;14;0;3;2022;10;25;4;4
4;41,8421;1;8;15;2;6;2022;10;25;4;4
4;41,8421;1;3;16;1;2;2022;10;25;4;4
4;41,8421;1;4;17;2;2;2022;10;25;4;4
4;41,8421;1;6;18;2;4;2022;10;25;4;4
4;41,8421;1;5;19;4;1;2022;10;25;4;4
4;41,8421;1;11;20;3;8;2022;10;25;4;4
5;41,8421;1;1;3;0;1;2022;10;25;4;4
5;41,8421;1;1;7;0;1;2022;10;25;4;4
5;41,8421;1;5;8;1;4;2022;10;25;4;4
5;41,8421;1;5;9;0;5;2022;10;25;4;4
5;41,8421;1;4;10;0;4;2022;10;25;4;4
5;41,8421;1;1;11;0;1;2022;10;25;4;4
5;41,8421;1;3;13;0;3;2022;10;25;4;4
5;41,8421;1;3;14;0;3;2022;10;25;4;4
5;41,8421;1;8;15;2;6;2022;10;25;4;4
5;41,8421;1;6;16;4;2;2022;10;25;4;4
5;41,8421;1;12;17;7;5;2022;10;25;4;4
5;41,8421;1;8;18;7;1;2022;10;25;4;4
5;41,8421;1;6;19;5;1;2022;10;25;4;4
5;41,8421;1;11;20;3;8;2022;10;25;4;4
6;41,8421;1;4;3;4;0;2022;10;25;4;2
6;41,8421;1;2;4;2;0;2022;10;25;4;2
6;41,8421;1;6;5;5;1;2022;10;25;4;2
6;41,8421;1;3;6;3;0;2022;10;25;4;2
6;41,8421;1;6;7;6;0;2022;10;25;4;2
6;41,8421;1;5;8;5;0;2022;10;25;4;2
6;41,8421;1;5;9;4;1;2022;10;25;4;2
6;41,8421;1;7;10;6;1;2022;10;25;4;2
6;41,8421;1;4;11;4;0;2022;10;25;4;2
6;41,8421;1;3;12;3;0;2022;10;25;4;2
6;41,8421;1;8;13;6;2;2022;10;25;4;2
6;41,8421;1;5;14;3;2;2022;10;25;4;2
6;41,8421;1;8;15;6;2;2022;10;25;4;2
6;41,8421;1;2;16;1;1;2022;10;25;4;2
6;41,8421;1;3;17;3;0;2022;10;25;4;2
6;41,8421;1;3;18;1;2;2022;10;25;4;2
6;41,8421;1;7;19;5;2;2022;10;25;4;2
6;41,8421;1;11;20;6;5;2022;10;25;4;2
7;41,8421;1;3;2;2;1;2022;10;25;4;2
7;41,8421;1;6;3;6;0;2022;10;25;4;2
7;41,8421;1;11;4;8;3;2022;10;25;4;2
7;41,8421;1;9;5;8;1;2022;10;25;4;2
7;41,8421;1;16;6;11;5;2022;10;25;4;2
7;41,8421;1;15;7;12;3;2022;10;25;4;2
7;41,8421;1;24;8;22;2;2022;10;25;4;2
7;41,8421;1;13;9;12;1;2022;10;25;4;2
7;41,8421;1;10;10;7;3;2022;10;25;4;2
7;41,8421;1;13;11;6;7;2022;10;25;4;2
7;41,8421;1;22;12;12;10;2022;10;25;4;2
7;41,8421;1;12;13;9;3;2022;10;25;4;2
7;41,8421;1;21;14;13;8;2022;10;25;4;2
7;41,8421;1;22;15;16;6;2022;10;25;4;2
7;41,8421;1;8;16;5;3;2022;10;25;4;2
7;41,8421;1;18;17;5;13;2022;10;25;4;2
7;41,8421;1;12;18;7;5;2022;10;25;4;2
7;41,8421;1;12;19;6;6;2022;10;25;4;2
7;41,8421;1;9;20;5;4;2022;10;25;4;2
8;41,8421;1;1;4;0;1;2022;10;25;4;4
8;41,8421;1;1;5;0;1;2022;10;25;4;4
8;41,8421;1;5;6;0;5;2022;10;25;4;4
8;41,8421;1;1;7;0;1;2022;10;25;4;4
8;41,8421;1;2;8;0;2;2022;10;25;4;4
8;41,8421;1;8;9;0;8;2022;10;25;4;4
8;41,8421;1;1;10;0;1;2022;10;25;4;4
8;41,8421;1;4;12;0;4;2022;10;25;4;4
8;41,8421;1;2;14;0;2;2022;10;25;4;4
8;41,8421;1;4;15;0;4;2022;10;25;4;4
8;41,8421;1;4;16;0;4;2022;10;25;4;4
8;41,8421;1;9;17;0;9;2022;10;25;4;4
8;41,8421;1;8;18;0;8;2022;10;25;4;4
8;41,8421;1;16;19;4;12;2022;10;25;4;4
8;41,8421;1;23;20;4;19;2022;10;25;4;4
9;41,8421;1;4;1;4;0;2022;10;25;4;3
9;41,8421;1;4;2;4;0;2022;10;25;4;3
9;41,8421;1;2;4;2;0;2022;10;25;4;3
9;41,8421;1;1;5;1;0;2022;10;25;4;3
9;41,8421;1;2;7;2;0;2022;10;25;4;3
9;41,8421;1;2;9;2;0;2022;10;25;4;3
9;41,8421;1;3;10;3;0;2022;10;25;4;3
9;41,8421;1;1;11;1;0;2022;10;25;4;3
9;41,8421;1;2;12;2;0;2022;10;25;4;3
9;41,8421;1;4;13;4;0;2022;10;25;4;3
9;41,8421;1;5;14;5;0;2022;10;25;4;3
9;41,8421;1;4;15;4;0;2022;10;25;4;3
9;41,8421;1;10;16;10;0;2022;10;25;4;3
9;41,8421;1;3;17;3;0;2022;10;25;4;3
9;41,8421;1;7;18;6;1;2022;10;25;4;3
9;41,8421;1;5;19;5;0;2022;10;25;4;3
9;41,8421;1;7;20;7;0;2022;10;25;4;3
10;41,8421;1;1;4;0;1;2022;10;25;4;2
10;41,8421;1;3;5;1;2;2022;10;25;4;2
10;41,8421;1;6;6;3;3;2022;10;25;4;2
10;41,8421;1;3;7;3;0;2022;10;25;4;2
10;41,8421;1;8;8;5;3;2022;10;25;4;2
10;41,8421;1;10;9;6;4;2022;10;25;4;2
10;41,8421;1;9;10;5;4;2022;10;25;4;2
10;41,8421;1;4;11;1;3;2022;10;25;4;2
10;41,8421;1;1;13;0;1;2022;10;25;4;2
10;41,8421;1;1;14;1;0;2022;10;25;4;2
10;41,8421;1;7;15;3;4;2022;10;25;4;2
10;41,8421;1;2;16;1;1;2022;10;25;4;2
10;41,8421;1;1;17;0;1;2022;10;25;4;2
10;41,8421;1;4;18;3;1;2022;10;25;4;2
10;41,8421;1;8;19;6;2;2022;10;25;4;2
10;41,8421;1;11;20;8;3;2022;10;25;4;2
11;41,8421;1;2;1;1;1;2022;10;24;4;3
11;41,8421;1;2;2;1;1;2022;10;24;4;3
11;41,8421;1;2;3;2;0;2022;10;24;4;3
11;41,8421;1;10;4;9;1;2022;10;24;4;3
11;41,8421;1;6;5;5;1;2022;10;24;4;3
11;41,8421;1;4;6;3;1;2022;10;24;4;3
11;41,8421;1;11;8;7;4;2022;10;24;4;3
11;41,8421;1;3;9;1;2;2022;10;24;4;3
11;41,8421;1;6;10;2;4;2022;10;24;4;3
11;41,8421;1;2;11;1;1;2022;10;24;4;3
11;41,8421;1;5;12;2;3;2022;10;24;4;3
11;41,8421;1;6;13;2;4;2022;10;24;4;3
11;41,8421;1;6;14;5;1;2022;10;24;4;3
11;41,8421;1;2;15;1;1;2022;10;24;4;3
11;41,8421;1;1;16;0;1;2022;10;24;4;3
11;41,8421;1;3;17;1;2;2022;10;24;4;3
11;41,8421;1;9;18;6;3;2022;10;24;4;3
11;41,8421;1;6;19;2;4;2022;10;24;4;3
11;41,8421;1;3;20;1;2;2022;10;24;4;3
12;41,8421;1;8;1;8;0;2022;10;25;4;3
12;41,8421;1;8;2;8;0;2022;10;25;4;3
12;41,8421;1;2;3;2;0;2022;10;25;4;3
12;41,8421;1;4;4;4;0;2022;10;25;4;3
12;41,8421;1;5;5;5;0;2022;10;25;4;3
12;41,8421;1;4;6;4;0;2022;10;25;4;3
12;41,8421;1;11;7;11;0;2022;10;25;4;3
12;41,8421;1;7;8;7;0;2022;10;25;4;3
